GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.ps.dsc.tools,PageExtractor.__CLR4_5_2f4ff4fm68iyib0,140,0,2,0,1,0,6,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.ps.dsc.tools,DSCTools.__CLR4_5_2f2rf2rm68iyias.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.ps.dsc.tools,DSCTools.__CLR4_5_2f2rf2rm68iyias,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.ps.dsc.tools,PageExtractor.new DSCFilter() {...},56,0,12,0,6,0,8,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.ps.dsc.tools,PageExtractor,411,0,84,0,40,0,45,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.ps.dsc.tools,DSCTools,369,138,107,20,29,16,63,6,3,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.ps.dsc.tools,PageExtractor.__CLR4_5_2f4ff4fm68iyib0.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,DublinCoreAdapter,349,290,14,10,69,55,32,20,22,18
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,DublinCoreSchema.__CLR4_5_2h8mh8mm68iyim3.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,DublinCoreSchema,12,56,0,0,3,10,1,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,DublinCoreAdapter.__CLR4_5_2h65h65m68iyim0.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,DublinCoreAdapter.__CLR4_5_2h65h65m68iyim0,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,XMPBasicAdapter.__CLR4_5_2h8vh8vm68iyim9,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,XMPBasicSchema,12,60,0,0,3,11,1,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,XMPBasicSchema.__CLR4_5_2ha0ha0m68iyimb.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,XMPBasicSchema.__CLR4_5_2ha0ha0m68iyimb,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,DublinCoreSchema.__CLR4_5_2h8mh8mm68iyim3,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,XMPBasicAdapter,109,203,11,9,21,31,16,10,7,9
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp.schemas,XMPBasicAdapter.__CLR4_5_2h8vh8vm68iyim9.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image,GraphicsConstants.__CLR4_5_27m7mm68iyflh.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image,GraphicsUtil.__CLR4_5_27n7nm68iyfqc.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image,GraphicsConstants.__CLR4_5_27m7mm68iyflh,140,0,2,0,1,0,6,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image,GraphicsUtil,5984,0,1077,0,580,0,569,0,29,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image,GraphicsUtil.__CLR4_5_27n7nm68iyfqc,140,0,2,0,1,0,6,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image,GraphicsConstants,11,0,0,0,3,0,2,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPProperty,455,454,118,40,43,60,80,18,6,13
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPParser.__CLR4_5_2gregrem68iyik3,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchemaAdapter.__CLR4_5_2gv6gv6m68iyikw.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSerializer,232,120,51,9,20,20,32,3,2,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPPacketParser,426,0,82,0,50,0,46,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPArray.__CLR4_5_2gfjgfjm68iyijb,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPStructure.__CLR4_5_2h4dh4dm68iyile,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPProperty.__CLR4_5_2grsgrsm68iyikb.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchemaRegistry.__CLR4_5_2h2nh2nm68iyil3,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchema.__CLR4_5_2guvguvm68iyike,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchemaRegistry.__CLR4_5_2h2nh2nm68iyil3.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,Metadata.__CLR4_5_2gd7gd7m68iyiix,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPComplexValue,0,3,0,0,0,1,0,1,0,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPConstants,0,8,0,0,0,1,0,1,0,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,Metadata,198,475,63,41,19,58,51,12,4,7
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchema.__CLR4_5_2guvguvm68iyike.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPArrayType.__CLR4_5_2gjcgjcm68iyije.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPHandler.__CLR4_5_2gjigjim68iyijt,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchemaAdapter,384,1771,231,223,15,193,198,54,1,24
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchemaRegistry,0,139,0,0,0,25,0,6,0,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPArray,376,817,139,97,26,91,107,28,3,14
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPParser.__CLR4_5_2gregrem68iyik3.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPProperty.__CLR4_5_2grsgrsm68iyikb,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPPacketParser.__CLR4_5_2gprgprm68iyijz,140,0,2,0,1,0,6,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPArray.__CLR4_5_2gfjgfjm68iyijb.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPHandler,434,1478,201,193,26,145,170,40,0,13
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPStructure,63,161,0,2,12,29,4,9,4,8
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPArrayType,20,45,0,0,3,10,1,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPPacketParser.__CLR4_5_2gprgprm68iyijz.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSerializer.__CLR4_5_2h34h34m68iyil9,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPArrayType.__CLR4_5_2gjcgjcm68iyije,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPParser,8,92,0,0,2,17,1,4,1,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPStructure.__CLR4_5_2h4dh4dm68iyile.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchema,29,53,0,0,6,12,2,4,2,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSchemaAdapter.__CLR4_5_2gv6gv6m68iyikw,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,Metadata.__CLR4_5_2gd7gd7m68iyiix.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPSerializer.__CLR4_5_2h34h34m68iyil9.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.xmp,XMPHandler.__CLR4_5_2gjigjim68iyijt.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,NamedColorProfile.__CLR4_5_2c25c25m68iyhv2.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,NamedColorProfileParser.__CLR4_5_2c2zc2zm68iyhvl,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,NamedColorProfile.__CLR4_5_2c25c25m68iyhv2,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,NamedColorProfileParser,218,656,52,39,19,86,43,17,1,13
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,ColorProfileUtil,267,122,45,15,30,14,35,3,5,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,ColorProfileUtil.__CLR4_5_2c0uc0um68iyhuw,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,NamedColorProfile,135,109,22,0,13,22,13,6,2,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,ColorProfileUtil.__CLR4_5_2c0uc0um68iyhuw.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.color.profile,NamedColorProfileParser.__CLR4_5_2c2zc2zm68iyhvl.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderEPS.__CLR4_5_28oi8oim68iyhda,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageBuffered.__CLR4_5_27sc7scm68iyh5i,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderPNG.__CLR4_5_282x82xm68iyh7s.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderJPEG,389,1023,164,93,21,127,123,14,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageLoaderFactory.__CLR4_5_27k97k9m68iyh3v.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageLoader,33,60,11,3,2,11,7,5,0,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImagePreloader.__CLR4_5_27ke7kem68iyh3z.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderGIF.__CLR4_5_28rv8rvm68iyhdk.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageLoader.__CLR4_5_27jy7jym68iyh3r.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderTIFF.__CLR4_5_28ye8yem68iyhfw,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawStream.SingleStreamFactory,19,94,7,3,1,19,5,5,0,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageLoaderFactory,20,18,0,0,4,4,1,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryEPS.__CLR4_5_27y47y4m68iyh6r.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderBMP,28,297,20,24,1,37,18,8,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawCCITTFax.FillOrderChangeInputStream,1190,0,30,0,17,0,19,0,4,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawJPEG.__CLR4_5_28bj8bjm68iyhaf,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterBitmap2G2D.Graphics2DImagePainterImpl,133,0,12,0,18,0,9,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryInternalTIFF.__CLR4_5_27yg7ygm68iyh6v.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawPNG.__CLR4_5_28aq8aqm68iyha3,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderEPS.__CLR4_5_27xk7xkm68iyh6m,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderJPEG.__CLR4_5_28sp8spm68iyhf1.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawStream,78,130,14,8,11,21,11,9,2,7
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImagePreloader.__CLR4_5_27ke7kem68iyh3z,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderJPEG.__CLR4_5_28sp8spm68iyhf1,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawCCITTFax.__CLR4_5_283m83mm68iyh8l,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryPNG.__CLR4_5_27ys7ysm68iyh70.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,JPEGFile.__CLR4_5_28fo8fom68iyhbd.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterBuffered2Rendered,17,93,9,5,0,17,7,6,0,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageSessionContext.__CLR4_5_27kq7kqm68iyh4t,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryInternalTIFF.__CLR4_5_27yg7ygm68iyh6v,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,DefaultImageContext.__CLR4_5_27rk7rkm68iyh54,140,0,2,0,1,0,6,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageSessionContext.UnrestrictedFallbackResolver,307,328,80,50,26,41,60,8,0,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderRawPNG.__CLR4_5_28xs8xsm68iyhf9,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,DefaultImageSessionContext.__CLR4_5_27rs7rsm68iyh5f,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterBuffered2Rendered.__CLR4_5_27tb7tbm68iyh5q.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryRaw.__CLR4_5_27z57z5m68iyh78.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderGIF,22,248,17,17,1,29,15,7,0,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawCCITTFax,187,358,66,26,12,50,47,4,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterRendered2PNG.__CLR4_5_27wl7wlm68iyh6d,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,DefaultImageSessionContext,25,129,4,6,5,21,5,6,1,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderRawPNG,38,124,14,6,2,19,10,4,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawEPS,36,17,0,0,6,3,2,2,2,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryPNG.__CLR4_5_27ys7ysm68iyh70,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,CompositeImageLoader.__CLR4_5_27q77q7m68iyh51,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageGraphics2D.__CLR4_5_27x47x4m68iyh6h.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryEPS.__CLR4_5_27y47y4m68iyh6r,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageSessionContext.new PrivilegedAction() {...},0,30,0,0,0,6,0,2,0,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRaw,98,16,10,0,12,4,7,2,2,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageSessionContext.ObservingImageInputStreamInvocationHandler,45,55,7,3,6,9,5,2,0,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryEPS,26,86,7,3,1,16,5,6,0,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawJPEG,661,619,169,60,52,90,116,8,1,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageXMLDOM,119,0,0,0,23,0,7,0,7,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderBMP.__CLR4_5_28m88m8m68iyhc6.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderEPS.__CLR4_5_28oi8oim68iyhda.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageConverterRendered2PNG.__CLR4_5_27wl7wlm68iyh6d.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImage,85,44,10,0,11,10,8,4,3,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderRawPNG.__CLR4_5_28xs8xsm68iyhf9.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawStream.__CLR4_5_28d28d2m68iyhat,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRawEPS.__CLR4_5_28bc8bcm68iyhab.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageXMLDOM.__CLR4_5_28f68f6m68iyhb4.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryRawCCITTFax.__CLR4_5_2810810m68iyh7h,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderEPS,23,132,11,9,1,19,9,5,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,CompositeImageLoader,274,165,68,18,22,19,44,5,2,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRendered,3,156,4,6,0,29,4,9,0,8
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageBuffered.__CLR4_5_27sc7scm68iyh5i.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRaw.__CLR4_5_2839839m68iyh7x.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderInternalTIFF.__CLR4_5_282k82km68iyh7n.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImagePreloader,18,69,7,3,1,12,5,4,0,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderFactoryPNG,3,114,4,6,0,19,4,7,0,6
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderPNG.__CLR4_5_282x82xm68iyh7s,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PreloaderBMP.__CLR4_5_28m88m8m68iyhc6,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderRawJPEG.__CLR4_5_2867867m68iyh9x.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageRendered.__CLR4_5_28ej8ejm68iyhaz.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageLoader.__CLR4_5_27jy7jym68iyh3r,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,ImageLoaderInternalTIFF.__CLR4_5_282k82km68iyh7n,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImageSessionContext.__CLR4_5_27kq7kqm68iyh4t.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,AbstractImage.__CLR4_5_27jb7jbm68iyh3k,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.loader.impl,PNGFile.__CLR4_5_28gc8gcm68iyhbx.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
